addressed, 0.557593, 0.487097, 0.285614, -0.138818, -0.0201735, -0.115714, -0.193798, 0.157137, -0.0603541, -0.0407736, 0.0619052, -0.0333085, 0.16465, 0.0994071, 0.0114038, -0.0367409, 0.0183529, 0.0458539, -0.0624105, 0.0239349, -0.0697861, -0.00237687, 0.0638776, -0.0665021, 0.0772789, 0.0412546, -0.0541596, -0.0718908, 0.00347154, -0.0213513, 0.000766496, 0.000994594, -0.000227734, 0.00203562, 0.000652135, -0.00103426, -0.00337655, 0.0014079, 0.00137901, -0.000236492, 0.00144222, -0.00102265, -0.00150435, 0.00254017, -0.000427459, -0.00243293, -0.00185296, 0.0017315, 0.000522233, 0.000948572, 0.000292251, -0.00241595, -0.000963424, 0.000358495, 0.00327994, 0.0033757, -0.00206779, -0.00137455, -0.00162189, -0.00183991, 0.000218311, 0.000640871, 0.000434262, 0.000531683, 0.000329688, -0.000157343, -0.00116405, 0.000212602, 0.00062096, 0.000735826, -0.000390602, 0.000189678, 0.000575746, 0.00140635, -0.000793348, -0.000202572, -0.000407188, -0.000445114, 0.000230031, 0.000693406, 0.000589059, -0.000911158, -0.000603665, -0.000361999, 0.00255935, 0.000896119, 0.000685383, -5.47321e-05, 0.000191182, 0.000352242
advent, 0.741957, -0.124063, -0.2167, 0.00191275, -0.0411021, 0.0388963, 0.00675356, 0.167955, -0.114049, 0.0392302, 0.0648732, -0.00923284, -0.120717, 0.0100615, 0.0193044, -0.0434987, -0.032511, 0.0236268, 0.12855, -0.0494996, -0.0455383, 0.0122794, -0.000359934, 0.066679, 0.0361932, 0.0043247, -0.0192873, -0.0100057, -0.0438133, -0.0323364, 0.000348295, -0.000189118, -0.000166353, 0.000756153, 0.000277901, -0.000648623, -0.00111805, -0.000321807, 0.000104724, -0.000457189, -2.15e-05, -0.000674832, -3.11796e-05, 0.000406274, 0.000735248, 0.000126622, 0.000707836, 0.00119651, 0.000399026, -0.000880679, 0.000831324, -0.000379633, 0.00109571, 0.00119096, 0.000117062, 0.000291689, 3.89459e-05, 0.00120931, 0.00052424, -0.000869844, 0.000116092, -0.000195018, -3.37364e-05, 0.000118362, 0.000110203, 6.38028e-05, -0.000566355, -0.000189618, -0.000276634, -3.73274e-05, -0.000222431, 0.000203486, -0.000335373, 0.000163496, 3.88702e-05, -0.000275187, 0.000141033, 0.000328963, -5.14838e-05, -0.000143129, -0.000157336, -7.34743e-06, 0.000474063, 0.00022447, -0.00011549, -5.95286e-05, -6.14167e-05, -0.000265292, 0.000296951, -0.000206388
advise, 0.604203, 0.208704, 0.306051, 0.333268, 0.172113, 0.223731, 0.0600033, 0.0691481, -0.0203266, -0.00197584, -0.0116344, 0.0813873, -0.03005, 0.00985509, 0.0394962, -0.0621479, -0.0947278, 0.0413575, 0.0186217, 0.00908592, 0.0279422, -0.00725487, 0.00287076, 0.00508344, -0.0470149, 0.0966616, 0.00740613, 0.00618196, 0.0232413, -0.0232802, 0.000450113, 0.000252688, -0.000171509, 0.00170217, 0.000731522, 0.000315266, -0.00168445, 0.000863684, 0.000312028, -0.00026019, 0.000803418, -0.000272846, -0.000833048, 0.00120062, -0.000167816, -0.00283354, -0.0031777, 0.0010074, -0.000843414, 0.000440517, -2.34407e-05, -0.00337005, -0.000851383, -0.000317944, 0.00163875, 0.000196183, -0.000561998, -0.00037133, 0.00121624, -0.000213851, 0.000165301, 0.000110446, -3.12844e-06, 0.000822502, -3.71683e-05, -0.000332329, -0.000863433, 0.000306012, 0.000290978, -0.000509432, -0.000198215, -3.65804e-05, -0.000712275, 0.000513349, -0.000579196, -0.000454726, -0.00149043, 4.30402e-05, 4.36196e-05, 0.000369937, 0.000204853, -0.00189955, -0.000477135, 0.000136871, 0.00163226, -0.00118378, -0.000728126, 0.00028663, 0.000345609, -0.000101958
alert, 0.633136, -0.103267, 0.165907, 0.0595805, 0.0781951, 0.069472, -0.180118, 0.0938594, -0.0766807, 0.0824017, -0.116143, -0.0359409, 0.0409594, -0.0133645, 0.0763684, -0.081211, -0.047415, 0.0406206, 0.0135696, 0.029484, 0.00900693, 0.0281904, -0.00565896, 0.00338005, 0.0347799, 0.0169424, 0.0686698, 0.0487262, 0.00940038, 0.00725623, 0.000954584, 0.000210218, 0.000357958, 0.00152467, 0.00124696, -0.000526722, -0.00353394, 9.06093e-05, -0.000287114, 0.000618844, -0.000802776, -9.59995e-05, -0.000973003, 0.00053953, -0.000275439, -0.0021776, -0.00220548, 0.00144653, 0.000431027, -0.00136126, 0.000981894, -0.00135006, -0.000958598, -0.00123762, 0.00356072, 5.06511e-05, 0.000595426, 0.00208025, 0.000601922, -0.00038559, 0.000555019, -0.00045667, 0.000237312, 0.00119958, 0.000340303, 0.000352694, -0.00318154, 3.5115e-05, -9.36903e-05, -0.000130721, -0.000485913, 0.000133068, -0.000125285, 0.0012965, -0.000111022, -0.00178647, -0.00147324, 0.000732256, 0.000307746, -2.52184e-05, -0.000402819, -0.00103548, -0.00146941, -0.000327872, 0.00242855, -0.000670853, 0.00156654, 0.00136467, 2.99437e-06, -0.000302947
alienated, 0.65218, 0.4797, 0.115098, -0.107067, -0.125928, -0.076052, 0.0027024, 0.0965718, -0.0438251, 0.0482752, -0.0266179, 0.0510716, -0.0188851, -0.0173658, 0.0412571, 0.0453084, -0.0076467, -0.0153431, -0.0497879, -0.0558351, 0.0308526, -0.0450465, 0.0329652, -0.0238018, -0.0118586, -0.0308756, 0.0233725, 0.0478166, -0.0685023, -0.0433518, 6.515e-05, 0.000253192, -1.4882e-05, -5.38469e-05, -2.95846e-05, -0.000158507, -0.000112902, 0.000143506, -9.4441e-05, -6.44269e-05, -0.000192991, 0.000203735, -0.000138669, 7.15673e-05, -0.000204566, 0.000135465, -0.000145429, -0.000117192, -0.000354446, -0.000124206, 0.000243531, -0.000254609, -0.000101573, -0.000412341, 7.53352e-05, -0.000146145, -5.5945e-05, 0.000211233, 0.00013402, -0.000142004, 2.44348e-05, 1.47354e-05, -3.34576e-05, 5.38448e-05, -1.12132e-05, 1.55662e-05, -0.000108269, 3.60583e-05, 5.195e-05, -1.96533e-05, -6.15627e-05, 6.19667e-06, -0.000108251, -1.40017e-06, -7.72124e-05, 3.7677e-05, -6.65119e-05, -5.67558e-06, -5.91046e-05, -8.61971e-06, 2.26589e-05, -0.000242314, -9.36262e-06, 0.000110617, 8.64547e-05, -9.48087e-05, -3.59227e-05, -0.000137447, 0.000149364, -0.000213363
alike, 0.447596, 0.130229, 0.110302, 0.0290452, -0.059876, 0.0113928, -0.163753, 0.00612883, -0.0408651, -0.0368024, -0.0973109, 0.0478881, 0.0953903, -0.0984892, -0.144339, 0.0408839, -0.0707231, -0.0450106, -0.0431466, 0.081803, 0.08689, -0.0686218, -0.0346397, 0.0133356, -0.0873115, 0.0820008, 0.064517, -0.0161924, 0.0333397, -0.0234484, 0.000289932, 0.000781919, 0.000749631, 0.000612479, 0.000463082, -3.41818e-06, -0.000983213, 1.60652e-05, -0.000230377, 0.000233217, -7.69582e-05, 0.00037216, -0.00186024, -0.000100429, -0.00119477, -0.00111989, -0.000369808, -0.000375154, 9.55967e-05, 0.000503603, 0.000690251, -0.000792982, 0.000934088, 0.000688419, -0.00055849, 0.00164911, -0.000440332, 0.00120674, 0.000396416, -0.000674959, 0.000123975, 0.000191361, 0.000208933, 0.000150882, 0.000103864, 0.000182916, -0.000497811, 1.96714e-05, -0.000139941, -9.74456e-06, -0.000172352, 0.000414772, -0.000262205, -1.98489e-05, -4.52282e-05, -8.64643e-05, -0.000175155, -0.000297009, 9.41023e-05, -0.000180929, 0.000175354, -0.00027929, 0.000105488, -0.000138185, -0.000169337, 0.000515907, -1.13163e-05, 0.000209322, 0.000362407, -6.59607e-05
alone, 0.636584, 0.203026, 0.206727, -0.0134942, 0.00803809, 0.0534945, -0.264682, 0.0292091, -0.0217161, 0.0411545, -0.0132213, 0.0329119, -0.0520905, -0.103167, -0.123553, 0.0262877, 0.00595937, -0.0842406, -0.0424725, 0.0504547, 0.0155639, -0.0346278, -0.0199045, -0.112334, -0.000558592, -0.0244181, 0.0890594, 0.0338713, 0.0505932, -0.0114268, 0.00171753, 0.00341854, 0.00281175, 0.00330879, 0.00292561, -0.000841991, -0.00359717, 0.000745068, -0.000172088, 0.00235548, -0.000844616, 0.000710992, -0.0072661, -0.000186262, -0.00444647, -0.00341846, 0.00116159, -0.00332651, 0.000184931, 0.000772141, 0.00110172, -0.00355521, 0.000337881, -0.00122858, -0.000191481, 0.00305301, -0.000749015, 0.00237492, 0.004971, -0.00227466, 0.000984374, 0.000979566, 0.00183207, 0.0028911, 0.00113303, 0.00156198, -0.00465046, -0.000182954, 0.00113766, 0.00103143, -0.000144273, -6.29147e-05, -0.0017742, 0.000877066, -0.00186471, -0.00223222, 0.000685665, -0.000559098, -4.52132e-05, -0.000170601, -6.51859e-05, -0.00135145, -0.000543995, -0.00178612, 0.000259378, 0.000627626, 0.00146792, 0.00151695, 0.00113708, -0.00177274
alter, 0.645517, 0.176189, 0.255525, 0.359341, 0.270416, 0.184378, 0.0831125, 0.131644, -0.066845, 0.0866779, -0.0298538, 0.00251559, 0.0198458, 0.0481892, 0.0295114, 0.0350144, 0.0305635, -0.0254338, -0.00503985, -0.04439, -0.105418, -0.0668076, -0.00848475, -0.0625696, -0.0501682, 0.0299882, -0.00716566, -0.0167537, -0.0290051, 0.0385911, 0.000795784, 0.000126373, -0.000389908, 0.00314896, 0.00173895, 0.00114832, -0.00265178, 0.001508, 0.00084487, 0.000521272, 0.00133353, 0.000559163, 0.00160577, 0.000868761, 0.0020902, -0.00104106, 0.000850232, 0.000113406, -0.000651937, -0.000241328, -0.001009, 0.000697995, -0.00231001, -0.00101029, 0.000135109, 0.00650162, 0.00233159, 0.00168788, -0.00263182, -0.000125088, 0.000256499, -4.05125e-05, -0.000225592, 0.000690352, 0.000100884, -6.20934e-05, -0.00124788, 0.000381341, 0.00020803, -0.000285814, 5.56693e-05, 0.000104404, -6.75636e-05, 0.000284212, 0.000751927, 0.000354214, 0.000388106, -0.000110875, -3.57365e-05, -4.52943e-05, -0.000231945, -8.23196e-05, -0.000348539, -0.000292743, 0.000590492, 0.00164036, 0.000532361, 0.00060445, -0.000812057, 8.93557e-06
analyzed, 0.595227, 0.409569, 0.262676, -0.0640166, -0.100571, -0.115755, -0.114244, 0.0847502, -0.0557345, -0.0427215, 0.104569, 0.00677649, 0.131065, 0.122832, 0.007035, -0.0661409, 0.0271326, 0.0489933, -0.0126988, -0.0046121, -0.00893824, 0.0368867, -0.00731821, 0.0340206, 0.0145738, 0.0777307, -0.0598271, -0.0214186, 0.0331046, -0.053468, 0.000486977, 0.000544867, 0.000221575, 0.00130939, 0.000426753, -0.000976777, -0.00190873, 0.000664477, 0.000850224, -0.000744103, 0.00159686, -0.00101266, 0.00151698, 0.00189906, 0.00139568, -0.000321601, 0.0002308, -2.99892e-05, 0.00176419, -4.17545e-05, 0.000726248, -0.000539538, -0.000451544, 0.00065247, 0.000945829, 0.00487455, -0.00058682, 0.000936275, -0.000825214, -0.00185874, 0.000116598, 0.000264095, 0.00016859, 0.000309724, 0.000225391, -0.000224585, -0.000750186, 0.000163129, 0.000412501, 8.11389e-05, -7.54696e-05, -2.1261e-05, 0.000263871, 0.000817637, -0.000321039, 2.65744e-05, -0.000221378, -0.000471797, 0.000427078, 0.000324549, 0.000347778, -0.00030947, -0.000386231, -0.000221925, 0.000688101, 0.000812282, 0.00020299, -4.09194e-05, 0.000323461, 2.502e-05
ancient, 0.808016, 0.0183273, -0.197492, 0.155935, -0.0195469, -0.115898, -0.0645145, 0.143377, -0.0228445, 0.134977, -0.00341014, -0.0118127, -0.126374, 0.00604479, 0.0446011, 0.0610198, 0.0575819, 0.0296121, 0.062222, -0.0344664, 0.115313, -0.0263692, 0.0976018, 0.0397691, -0.0253133, -0.0505475, -0.00864794, -0.00908631, 0.0331832, -0.0536801, 0.00139345, -0.000115441, -0.00113528, 0.000623001, -0.00130398, 0.000843078, -0.00337344, 4.98768e-05, -0.00174539, 0.000966848, -0.00151493, 0.00182593, -0.000745133, 0.000780398, -0.00339713, 0.00241999, 0.00290817, 0.000355095, -0.00247649, -0.00190183, 0.00371579, 0.0001681, 0.00702633, 0.00435304, -0.00440053, -0.000665587, -0.00369141, -0.00103036, 0.00175837, -0.00125697, 0.00200676, -0.00192562, -0.00406693, 0.0021459, -0.0031274, 0.00210982, -0.0031776, 0.00181822, -0.00365496, -0.00279098, -0.00215138, 0.00209659, -0.000918519, 0.00148241, -0.00568614, 0.00479046, 0.00245732, -0.00109199, -0.00769898, -0.00395718, 0.00322261, 0.00477961, 0.0119099, 0.00440923, -0.00805738, 0.000944216, -0.00667209, -0.00387332, 0.00347053, -0.00181283
